,GoogleMapsAddress,TimeCrawled,PostalCode,Latitude,Longitude,StreetNumber,StreetAddress,Neighborhood,Borough,County,State,PostalSuffix,CurrentOverallRanking,PlaceID,OutageCustomers,Problem,CrewStatus,Cause,UniqueID,DateCrawled,TimeStampCrawled,DateFixed
74882,19,56:03.0,,40.7807263,-73.9186172,,19th Street,Ditmars Steinway,Queens,Queens County,New York,,,ChIJz-x9ulpfwokRrA0z5zglUgw,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-26T04:00:00.000Z,1656233763,2022-06-26T12:24:40.000Z
74883,19,57:22.0,,40.7807263,-73.9186172,,19th Street,Ditmars Steinway,Queens,Queens County,New York,,,ChIJz-x9ulpfwokRrA0z5zglUgw,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-26T04:00:00.000Z,1656295043,2022-06-27T06:27:15.000Z
74884,33,27:55.0,,40.7661397,-73.9197859,,33rd Street,,Queens,Queens County,New York,,,ChIJpfEeVT9fwokR5hDoDz1u5Rs,2,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-26T04:00:00.000Z,1656275276,2022-06-27T00:26:22.000Z
74885,37,08:52.0,,40.7576894,-73.9222454,,37th Street,,Queens,Queens County,New York,,,ChIJLXO6DUBfwokRRnM4izfbxJ4,2,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-26T04:00:00.000Z,1656266933,2022-06-27T00:26:22.000Z
74887,77,43:06.0,,40.676729,-73.859832,,77th Street,,Queens,Queens County,New York,,,ChIJ5VXvfuldwokRD7aP03d-SPw,73,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-26T04:00:00.000Z,1656218586,2022-06-26T18:25:28.000Z
74888,8 PILGRIMS RD,11:48.0,,40.7127753,-74.0059728,,,,,,New York,,,ChIJOwg_06VPwokRYv534QaPC8g,1,Area Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-26T04:00:00.000Z,1656267109,2022-06-26T21:25:54.000Z
74889,86,19:37.0,,40.6093466,-74.0060919,,86th Street,,Brooklyn,Kings County,New York,,,ChIJV8CDuXRFwokR7aF-cRnURf8,24,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-26T04:00:00.000Z,1656227977,2022-06-26T12:24:41.000Z
74890,9 PILGRIMS RD,11:46.0,,40.7127753,-74.0059728,,,,,,New York,,,ChIJOwg_06VPwokRYv534QaPC8g,1,Area Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-26T04:00:00.000Z,1656267106,2022-06-26T21:25:55.000Z
74891,93,38:00.0,,40.6818658,-73.8467126,,93rd Street,,Queens,Queens County,New York,,,ChIJ0xWTufZdwokRgjF4bEM17Oo,40,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-26T04:00:00.000Z,1656297481,2022-06-27T06:27:17.000Z
74894,11,42:35.0,,40.7531943,-73.9467457,,11th Street,,Queens,Queens County,New York,,,ChIJ5UjzaSZZwokRx0bgBXdW8YA,1,Area Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-25T04:00:00.000Z,1656186156,2022-06-26T03:23:19.000Z
74895,12,42:43.0,,40.763219,-73.9376519,,12th Street,,Queens,Queens County,New York,,,ChIJia9ZYstYwokRS93id9ZwjAA,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-25T04:00:00.000Z,1656160963,2022-06-25T18:21:49.000Z
74898,14,02:30.0,,40.7671732,-73.9328996,,14th Street,,Queens,Queens County,New York,,,ChIJT6vvdzVfwokRyFA541NAEKM,1,Partial Outage,Crews have arrived and are making repairs. Power will be restored as soon as possible.,We'll provide details when we complete the investigation.,1,2022-06-25T04:00:00.000Z,1656169350,2022-06-25T18:21:49.000Z
74900,15,42:14.0,,40.7851704,-73.7998435,,15th Drive,,Queens,Queens County,New York,,,ChIJfT6LOpSKwokRJuozJbv6pp4,1,Partial Outage,We're sending another crew to complete the repairs. Power will be restored as quickly as possible. We apologize for any inconvenience.,We'll provide details when we complete the investigation.,1,2022-06-25T04:00:00.000Z,1656139335,2022-06-25T21:22:16.000Z
74903,17,57:22.0,,40.660925,-73.986644,,17th Street,,Brooklyn,Kings County,New York,,,ChIJLSMrbuFawokRyCGLo5pzWvc,2,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-25T04:00:00.000Z,1656140243,2022-06-25T12:20:56.000Z
74904,17,05:47.0,,40.660925,-73.986644,,17th Street,,Brooklyn,Kings County,New York,,,ChIJLSMrbuFawokRyCGLo5pzWvc,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-25T04:00:00.000Z,1656173148,2022-06-25T21:22:16.000Z
74913,19,52:46.0,,40.7807263,-73.9186172,,19th Street,Ditmars Steinway,Queens,Queens County,New York,,,ChIJz-x9ulpfwokRrA0z5zglUgw,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-25T04:00:00.000Z,1656186767,2022-06-26T00:22:51.000Z
74914,26,09:23.0,,40.777202,-73.9150901,,26th Street,,Queens,Queens County,New York,,,ChIJGWb7A11fwokRr7rY6zW_p1o,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-25T04:00:00.000Z,1656202164,2022-06-26T06:23:54.000Z
74920,32,04:26.0,,40.7660046,-73.9209969,,32nd Street,,Queens,Queens County,New York,,,ChIJaf-IpjhfwokRJ3Gfw2SKurE,1,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-25T04:00:00.000Z,1656133466,2022-06-25T09:20:32.000Z
74921,33,19:12.0,,40.7661397,-73.9197859,,33rd Street,,Queens,Queens County,New York,,,ChIJpfEeVT9fwokR5hDoDz1u5Rs,2,No Lights,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-25T04:00:00.000Z,1656163153,2022-06-25T18:21:49.000Z
74922,33,52:38.0,,40.7661397,-73.9197859,,33rd Street,,Queens,Queens County,New York,,,ChIJpfEeVT9fwokR5hDoDz1u5Rs,3,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-25T04:00:00.000Z,1656197559,2022-06-26T03:23:25.000Z
74924,47,11:46.0,,40.756658,-73.9131691,,47th Street,,Queens,Queens County,New York,,,ChIJ4dKyuWxfwokRyX6kiVmGMvM,2,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-25T04:00:00.000Z,1656205906,2022-06-26T06:23:54.000Z
74925,5,07:31.0,,40.6222529,-74.1897225,,5th Street,Bloomfield,Staten Island,Richmond County,New York,,,ChIJSfigXuBMwokR5oWoCgr6oyk,3,Building Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-25T04:00:00.000Z,1656212851,2022-06-27T06:27:16.000Z
74928,77 BROADWAY,33:27.0,,40.8124199,-73.9605343,,Broadway,,,,New York,,,EhtCcm9hZHdheSwgTmV3IFlvcmssIE5ZLCBVU0EiLiosChQKEgk5IyONWVbCiRGelpM_JoWL2hIUChIJOwg_06VPwokRYv534QaPC8g,2,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,1,2022-06-25T04:00:00.000Z,1656182007,2022-06-26T00:22:55.000Z
74980,10 TRAILS END,06:41.0,,40.7127753,-74.0059728,,,,,,New York,,,ChIJOwg_06VPwokRYv534QaPC8g,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-24T04:00:00.000Z,1656083202,2022-06-24T21:18:39.000Z
74982,11,50:47.0,,40.7531943,-73.9467457,,11th Street,,Queens,Queens County,New York,,,ChIJ5UjzaSZZwokRx0bgBXdW8YA,9,Burning Wires,Crews have arrived and are making repairs. Power will be restored as soon as possible.,We'll provide details when we complete the investigation.,1,2022-06-24T04:00:00.000Z,1656114648,2022-06-25T06:20:04.000Z
74984,11 TRAILS END,06:45.0,,40.7127753,-74.0059728,,,,,,New York,,,ChIJOwg_06VPwokRYv534QaPC8g,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-24T04:00:00.000Z,1656083206,2022-06-24T21:18:40.000Z
74985,12,46:35.0,,40.763219,-73.9376519,,12th Street,,Queens,Queens County,New York,,,ChIJia9ZYstYwokRS93id9ZwjAA,3,Manhole Problem,Crews have arrived and are making repairs. Power will be restored as soon as possible.,We'll provide details when we complete the investigation.,1,2022-06-24T04:00:00.000Z,1656045996,2022-06-24T12:17:03.000Z
74986,12,26:26.0,,40.763219,-73.9376519,,12th Street,,Queens,Queens County,New York,,,ChIJia9ZYstYwokRS93id9ZwjAA,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,1,2022-06-24T04:00:00.000Z,1656084387,2022-06-24T21:18:40.000Z
74988,13,11:27.0,,40.7568983,-73.9408705,,13th Street,,Queens,Queens County,New York,,,ChIJ1YcgBM1YwokRV9Aq4cXWZmo,1,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-24T04:00:00.000Z,1656112288,2022-06-25T21:22:16.000Z
74989,14,42:36.0,,40.7671732,-73.9328996,,14th Street,,Queens,Queens County,New York,,,ChIJT6vvdzVfwokRyFA541NAEKM,1,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-24T04:00:00.000Z,1656117757,2022-06-25T09:20:30.000Z
74992,15,38:31.0,,40.7851704,-73.7998435,,15th Drive,,Queens,Queens County,New York,,,ChIJfT6LOpSKwokRJuozJbv6pp4,4,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-24T04:00:00.000Z,1656059911,2022-06-24T12:17:03.000Z
75010,19,37:48.0,,40.7807263,-73.9186172,,19th Street,Ditmars Steinway,Queens,Queens County,New York,,,ChIJz-x9ulpfwokRrA0z5zglUgw,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-24T04:00:00.000Z,1656045469,2022-06-24T18:18:12.000Z
75052,27,15:11.0,,40.6544695,-73.9212228,,New York 27,,,,New York,,,ChIJzRpw-SRbwokRvD389N5pjSA,1,Partial Outage,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-24T04:00:00.000Z,1656123312,2022-06-25T06:20:06.000Z
75060,28,07:20.0,,40.7624876,-73.9282962,,28th Street,,Queens,Queens County,New York,,,ChIJETGkHS1fwokRhNlACyw7dTI,1,No Lights,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-24T04:00:00.000Z,1656068841,2022-06-24T15:17:42.000Z
75062,29,33:30.0,,40.7659885,-73.9243365,,29th Street,,Queens,Queens County,New York,,,ChIJfTJUajhfwokRiCej9JDN8sI,2,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-24T04:00:00.000Z,1656066810,2022-06-24T15:17:43.000Z
75063,3,33:38.0,,40.6289579,-74.194411,,3rd Street,Bloomfield,Staten Island,Richmond County,New York,,,ChIJ0f3a0iFNwokRIux8NbXPfQk,1,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-06-24T04:00:00.000Z,1656077618,2022-06-25T00:19:13.000Z
